system_time_ns,ros_time_sec,sample_topic,position_source,speed_source,latitude_deg,longitude_deg,altitude_m,horizontal_speed_mps,vertical_speed_mps,north_velocity_mps,east_velocity_mps,up_velocity_mps,track_ground_deg,solution_status,position_or_velocity_type
1778862292088656436,1778862292.088357031,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814261,-75.757446212,-2.707937787,0.004019381,-0.001595577,-0.000793667,-0.003940243,-0.001595577,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292089188983,1778862292.088612369,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814261,-75.757446212,-2.707937787,0.004019381,-0.001595577,-0.000793667,-0.003940243,-0.001595577,,0,
1778862292089773298,1778862292.089141800,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814261,-75.757446212,-2.707937787,0.004034973,-0.001555726,-0.003929560,-0.000916277,-0.001555726,,,
1778862292098831212,1778862292.098525048,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814261,-75.757446212,-2.707937787,0.004034973,-0.001555726,-0.003929560,-0.000916277,-0.001555726,,,
1778862292108467556,1778862292.108183695,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814262,-75.757446212,-2.707876009,0.004033852,0.000227078,-0.001374068,-0.003792611,0.000227078,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292108976870,1778862292.108390548,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814262,-75.757446212,-2.707876009,0.004033852,0.000227078,-0.001374068,-0.003792611,0.000227078,,0,
1778862292109572841,1778862292.109195835,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814262,-75.757446212,-2.707876009,0.004031089,0.000271749,-0.003752507,-0.001472540,0.000271749,,,
1778862292117825396,1778862292.117206236,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814262,-75.757446212,-2.707876009,0.004031089,0.000271749,-0.003752507,-0.001472540,0.000271749,,,
1778862292128117534,1778862292.127853257,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814262,-75.757446212,-2.707842521,0.005032438,-0.000729435,0.001383337,-0.004838575,-0.000729435,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292128650495,1778862292.128079739,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814262,-75.757446212,-2.707842521,0.005032438,-0.000729435,0.001383337,-0.004838575,-0.000729435,,0,
1778862292129241253,1778862292.128593862,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814262,-75.757446212,-2.707842521,0.005035778,-0.000706005,-0.004879407,0.001245170,-0.000706005,,,
1778862292138104326,1778862292.137720755,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814262,-75.757446212,-2.707842521,0.005035778,-0.000706005,-0.004879407,0.001245170,-0.000706005,,,
1778862292149192172,1778862292.148905599,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814262,-75.757446212,-2.707783393,0.003903869,-0.001024099,0.000514879,-0.003869766,-0.001024099,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292149712744,1778862292.149111229,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814262,-75.757446212,-2.707783393,0.003903869,-0.001024099,0.000514879,-0.003869766,-0.001024099,,0,
1778862292150307055,1778862292.149632753,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814262,-75.757446212,-2.707783393,0.003910387,-0.000998923,-0.003889896,0.000399792,-0.000998923,,,
1778862292153447648,1778862292.153133487,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817974,-75.757441240,32.285144345,0.003910387,-0.000998923,-0.003889896,0.000399792,-0.000998923,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292154090101,1778862292.153602613,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662817974,-75.757441240,32.285144345,0.003544940,-0.001279346,,,,279.976550997,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292157373889,1778862292.157073121,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817974,-75.757441240,32.285144345,0.003910387,-0.000998923,-0.003889896,0.000399792,-0.000998923,,,
1778862292168574173,1778862292.168307083,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707718394,0.003806092,-0.000533202,0.000405874,-0.003784390,-0.000533202,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292169093519,1778862292.168491772,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707718394,0.003806092,-0.000533202,0.000405874,-0.003784390,-0.000533202,,0,
1778862292169683098,1778862292.169011037,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707718394,0.003809597,-0.000507555,-0.003797883,0.000298528,-0.000507555,,,
1778862292178023414,1778862292.177705254,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707718394,0.003809597,-0.000507555,-0.003797883,0.000298528,-0.000507555,,,
1778862292187585767,1778862292.187281629,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707690101,0.005217797,-0.002246137,-0.000135311,-0.005216042,-0.002246137,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292188103332,1778862292.187493332,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707690101,0.005217797,-0.002246137,-0.000135311,-0.005216042,-0.002246137,,0,
1778862292188694082,1778862292.187986216,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707690101,0.005236087,-0.002203165,-0.005227514,-0.000299502,-0.002203165,,,
1778862292200189565,1778862292.199866004,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707690101,0.005236087,-0.002203165,-0.005227514,-0.000299502,-0.002203165,,,
1778862292208530864,1778862292.208246041,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707621367,0.005307105,-0.001856657,0.000212607,-0.005302845,-0.001856657,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292209063613,1778862292.208445044,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707621367,0.005307105,-0.001856657,0.000212607,-0.005302845,-0.001856657,,0,
1778862292209715812,1778862292.208975978,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707621367,0.005320892,-0.001816768,-0.005320655,0.000050179,-0.001816768,,,
1778862292216999104,1778862292.216656650,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707621367,0.005320892,-0.001816768,-0.005320655,0.000050179,-0.001816768,,,
1778862292228422133,1778862292.228114906,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707568566,0.004119717,-0.000279188,-0.001287143,-0.003913481,-0.000279188,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292228953322,1778862292.228308230,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814263,-75.757446213,-2.707568566,0.004119717,-0.000279188,-0.001287143,-0.003913481,-0.000279188,,0,
1778862292229540155,1778862292.228822030,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707568566,0.004122509,-0.000234382,-0.003879490,-0.001394501,-0.000234382,,,
1778862292238155315,1778862292.237846276,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814263,-75.757446213,-2.707568566,0.004122509,-0.000234382,-0.003879490,-0.001394501,-0.000234382,,,
1778862292249378840,1778862292.249098212,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814264,-75.757446214,-2.707531063,0.002781159,-0.000463479,0.000312999,-0.002763490,-0.000463479,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292249901256,1778862292.249300319,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814264,-75.757446214,-2.707531063,0.002781159,-0.000463479,0.000312999,-0.002763490,-0.000463479,,0,
1778862292250490055,1778862292.249839997,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814264,-75.757446214,-2.707531063,0.002784173,-0.000445017,-0.002774343,0.000233751,-0.000445017,,,
1778862292252508145,1778862292.252225805,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817975,-75.757441241,32.285390669,0.002784173,-0.000445017,-0.002774343,0.000233751,-0.000445017,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292253074515,1778862292.252728221,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662817975,-75.757441241,32.285390669,0.001546730,-0.001106064,,,,279.889359533,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292257861202,1778862292.257579102,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817975,-75.757441241,32.285390669,0.002784173,-0.000445017,-0.002774343,0.000233751,-0.000445017,,,
1778862292269160925,1778862292.268867838,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814264,-75.757446214,-2.707464620,0.003382806,0.000523149,0.000237218,-0.003374478,0.000523149,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292269699782,1778862292.269079728,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814264,-75.757446214,-2.707464620,0.003382806,0.000523149,0.000237218,-0.003374478,0.000523149,,0,
1778862292270330069,1778862292.269666648,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814264,-75.757446214,-2.707464620,0.003378987,0.000547276,-0.003375546,0.000152448,0.000547276,,,
1778862292277496718,1778862292.277229120,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814264,-75.757446214,-2.707464620,0.003378987,0.000547276,-0.003375546,0.000152448,0.000547276,,,
1778862292288671146,1778862292.288392809,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814265,-75.757446214,-2.707410077,0.003731724,-0.000148148,-0.000338860,-0.003716307,-0.000148148,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292289214411,1778862292.288618753,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814265,-75.757446214,-2.707410077,0.003731724,-0.000148148,-0.000338860,-0.003716307,-0.000148148,,0,
1778862292289838613,1778862292.289209759,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814265,-75.757446214,-2.707410077,0.003732886,-0.000115199,-0.003706879,-0.000439877,-0.000115199,,,
1778862292299464309,1778862292.299142705,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814265,-75.757446214,-2.707410077,0.003732886,-0.000115199,-0.003706879,-0.000439877,-0.000115199,,,
1778862292307710139,1778862292.307445274,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814265,-75.757446215,-2.707382643,0.006059933,-0.001327776,0.001869600,-0.005764320,-0.001327776,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292308231956,1778862292.307636387,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814265,-75.757446215,-2.707382643,0.006059933,-0.001327776,0.001869600,-0.005764320,-0.001327776,,0,
1778862292308822623,1778862292.308235237,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814265,-75.757446215,-2.707382643,0.006065470,-0.001302250,-0.005822434,0.001699760,-0.001302250,,,
1778862292318541315,1778862292.318245409,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814265,-75.757446215,-2.707382643,0.006065470,-0.001302250,-0.005822434,0.001699760,-0.001302250,,,
1778862292328563688,1778862292.328299339,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814265,-75.757446215,-2.707319698,0.004646010,-0.000969662,0.000998762,-0.004537387,-0.000969662,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292329076361,1778862292.328528660,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814265,-75.757446215,-2.707319698,0.004646010,-0.000969662,0.000998762,-0.004537387,-0.000969662,,0,
1778862292329681667,1778862292.329046497,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814265,-75.757446215,-2.707319698,0.004651198,-0.000944460,-0.004569847,0.000866109,-0.000944460,,,
1778862292337195422,1778862292.336889461,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814265,-75.757446215,-2.707319698,0.004651198,-0.000944460,-0.004569847,0.000866109,-0.000944460,,,
1778862292349070901,1778862292.348810316,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814266,-75.757446216,-2.707285750,0.004333234,-0.001760948,0.000162221,-0.004330197,-0.001760948,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292349601688,1778862292.349028606,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814266,-75.757446216,-2.707285750,0.004333234,-0.001760948,0.000162221,-0.004330197,-0.001760948,,0,
1778862292350195849,1778862292.349573327,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814266,-75.757446216,-2.707285750,0.004346308,-0.001728428,-0.004346225,0.000026792,-0.001728428,,,
1778862292354138624,1778862292.353840108,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817977,-75.757441243,32.285649411,0.004346308,-0.001728428,-0.004346225,0.000026792,-0.001728428,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292354686796,1778862292.354271979,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662817977,-75.757441243,32.285649411,0.003820950,-0.001801656,,,,265.512113089,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292358294902,1778862292.357967913,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817977,-75.757441243,32.285649411,0.004346308,-0.001728428,-0.004346225,0.000026792,-0.001728428,,,
1778862292368123285,1778862292.367875685,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814266,-75.757446216,-2.707227261,0.004560634,-0.001953754,0.000351918,-0.004547036,-0.001953754,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292368647594,1778862292.368064771,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814266,-75.757446216,-2.707227261,0.004560634,-0.001953754,0.000351918,-0.004547036,-0.001953754,,0,
1778862292369253795,1778862292.368648028,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814266,-75.757446216,-2.707227261,0.004574379,-0.001921354,-0.004569626,0.000208469,-0.001921354,,,
1778862292378143168,1778862292.377853586,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814266,-75.757446216,-2.707227261,0.004574379,-0.001921354,-0.004569626,0.000208469,-0.001921354,,,
1778862292388965503,1778862292.388713259,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814266,-75.757446216,-2.707178118,0.003398657,-0.000045909,-0.000740685,-0.003316965,-0.000045909,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292389484746,1778862292.388908805,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814266,-75.757446216,-2.707178118,0.003398657,-0.000045909,-0.000740685,-0.003316965,-0.000045909,,0,
1778862292390236807,1778862292.389609756,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814266,-75.757446216,-2.707178118,0.003398947,-0.000011810,-0.003296097,-0.000829811,-0.000011810,,,
1778862292400479467,1778862292.400192030,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814266,-75.757446216,-2.707178118,0.003398947,-0.000011810,-0.003296097,-0.000829811,-0.000011810,,,
1778862292408638473,1778862292.408350927,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814267,-75.757446217,-2.707118117,0.003834737,-0.000233681,-0.000339663,-0.003819664,-0.000233681,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292409179162,1778862292.408535137,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814267,-75.757446217,-2.707118117,0.003834737,-0.000233681,-0.000339663,-0.003819664,-0.000233681,,0,
1778862292409785825,1778862292.409117183,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814267,-75.757446217,-2.707118117,0.003836646,-0.000199889,-0.003810807,-0.000444532,-0.000199889,,,
1778862292417863735,1778862292.417543129,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814267,-75.757446217,-2.707118117,0.003836646,-0.000199889,-0.003810807,-0.000444532,-0.000199889,,,
1778862292427656729,1778862292.427396377,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814267,-75.757446217,-2.707084605,0.003219239,-0.000662236,0.001113834,-0.003020409,-0.000662236,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292428180260,1778862292.427587136,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814267,-75.757446217,-2.707084605,0.003219239,-0.000662236,0.001113834,-0.003020409,-0.000662236,,0,
1778862292428755402,1778862292.428141827,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814267,-75.757446217,-2.707084605,0.003221666,-0.000650326,-0.003054228,0.001025097,-0.000650326,,,
1778862292438724624,1778862292.438422479,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814267,-75.757446217,-2.707084605,0.003221666,-0.000650326,-0.003054228,0.001025097,-0.000650326,,,
1778862292448977222,1778862292.448717103,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814268,-75.757446218,-2.707028483,0.003083076,-0.000570559,0.000899885,-0.002948824,-0.000570559,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292449500280,1778862292.448899476,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814268,-75.757446218,-2.707028483,0.003083076,-0.000570559,0.000899885,-0.002948824,-0.000570559,,0,
1778862292450077428,1778862292.449463711,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814268,-75.757446218,-2.707028483,0.003085571,-0.000556910,-0.002976217,0.000814175,-0.000556910,,,
1778862292452756559,1778862292.452477780,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817979,-75.757441245,32.285910675,0.003085571,-0.000556910,-0.002976217,0.000814175,-0.000556910,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292455206990,1778862292.454594760,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662817979,-75.757441245,32.285910675,0.003402397,-0.000837846,,,,296.445899582,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778862292457460350,1778862292.456784108,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662817979,-75.757441245,32.285910675,0.003085571,-0.000556910,-0.002976217,0.000814175,-0.000556910,,,
1778862292468952274,1778862292.468437160,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814268,-75.757446218,-2.707001789,0.004801034,-0.001809819,0.001292652,-0.004623741,-0.001809819,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292470313306,1778862292.468646187,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814268,-75.757446218,-2.707001789,0.004801034,-0.001809819,0.001292652,-0.004623741,-0.001809819,,0,
1778862292471408955,1778862292.469326456,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814268,-75.757446218,-2.707001789,0.004809564,-0.001787027,-0.004670470,0.001148313,-0.001787027,,,
1778862292478872430,1778862292.478152219,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814268,-75.757446218,-2.707001789,0.004809564,-0.001787027,-0.004670470,0.001148313,-0.001787027,,,
1778862292488679485,1778862292.488107843,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814268,-75.757446219,-2.706939175,0.004837159,-0.001716125,0.001659426,-0.004543612,-0.001716125,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292490110192,1778862292.488325547,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814268,-75.757446219,-2.706939175,0.004837159,-0.001716125,0.001659426,-0.004543612,-0.001716125,,0,
1778862292491288131,1778862292.488866478,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814268,-75.757446219,-2.706939175,0.004843550,-0.001698002,-0.004599509,0.001518058,-0.001698002,,,
1778862292499913584,1778862292.499024425,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814268,-75.757446219,-2.706939175,0.004843550,-0.001698002,-0.004599509,0.001518058,-0.001698002,,,
1778862292509230004,1778862292.508664075,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814269,-75.757446219,-2.706900788,0.003585037,-0.001593814,-0.000324651,-0.003570307,-0.001593814,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292510604035,1778862292.508880278,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814269,-75.757446219,-2.706900788,0.003585037,-0.001593814,-0.000324651,-0.003570307,-0.001593814,,0,
1778862292511050828,1778862292.509955690,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814269,-75.757446219,-2.706900788,0.003598997,-0.001562036,-0.003572279,-0.000437719,-0.001562036,,,
1778862292517590009,1778862292.517199178,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662814269,-75.757446219,-2.706900788,0.003598997,-0.001562036,-0.003572279,-0.000437719,-0.001562036,,,
1778862292528601363,1778862292.528322417,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662814269,-75.757446219,-2.706845719,0.003430380,-0.001658901,0.000271446,-0.003419624,-0.001658901,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778862292529156773,1778862292.528508973,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662814269,-75.757446219,-2.706845719,0.003430380,-0.001658901,0.000271446,-0.003419624,-0.001658901,,0,
