system_time_ns,ros_time_sec,sample_topic,position_source,speed_source,latitude_deg,longitude_deg,altitude_m,horizontal_speed_mps,vertical_speed_mps,north_velocity_mps,east_velocity_mps,up_velocity_mps,track_ground_deg,solution_status,position_or_velocity_type
1779135574264806826,1779135574.264218450,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528937,-1.416742291,0.001084120,0.001432171,-0.001071250,-0.000166556,0.001432171,,0,
1779135574265415972,1779135574.264765247,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528937,-1.416742291,0.001046508,0.001459881,-0.000156964,-0.001034669,0.001459881,,,
1779135574276621820,1779135574.276279197,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528937,-1.416742291,0.001046508,0.001459881,-0.000156964,-0.001034669,0.001459881,,,
1779135574285110525,1779135574.284844109,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528937,-1.416750694,0.001200890,0.001430648,-0.001193879,-0.000129580,0.001430648,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574285680147,1779135574.285062383,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528937,-1.416750694,0.001200890,0.001430648,-0.001193879,-0.000129580,0.001430648,,0,
1779135574286293277,1779135574.285575738,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528937,-1.416750694,0.001163900,0.001460900,-0.000120955,-0.001157598,0.001460900,,,
1779135574293484122,1779135574.293188335,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528937,-1.416750694,0.001163900,0.001460900,-0.000120955,-0.001157598,0.001460900,,,
1779135574305092469,1779135574.304854717,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528938,-1.416766153,0.000991732,0.001402946,-0.000991635,0.000013895,0.001402946,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574305604432,1779135574.305035915,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528938,-1.416766153,0.000991732,0.001402946,-0.000991635,0.000013895,0.001402946,,0,
1779135574306302613,1779135574.305778642,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528938,-1.416766153,0.000957554,0.001426492,0.000023750,-0.000957259,0.001426492,,,
1779135574313326451,1779135574.313035064,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528938,-1.416766153,0.000957554,0.001426492,0.000023750,-0.000957259,0.001426492,,,
1779135574326018036,1779135574.325774228,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528938,-1.416768856,0.000953371,0.001687298,-0.000924793,-0.000231673,0.001687298,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574326542364,1779135574.325978651,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528938,-1.416768856,0.000953371,0.001687298,-0.000924793,-0.000231673,0.001687298,,0,
1779135574327129005,1779135574.326464559,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528938,-1.416768856,0.000908017,0.001712132,-0.000217702,-0.000881533,0.001712132,,,
1779135574329050614,1779135574.328771967,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662828173,-75.757524181,33.583848985,0.000908017,0.001712132,-0.000217702,-0.000881533,0.001712132,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779135574329599581,1779135574.329376904,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662828173,-75.757524181,33.583848985,0.001024127,0.001631356,,,,181.173959373,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779135574334549171,1779135574.334263539,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662828173,-75.757524181,33.583848985,0.000908017,0.001712132,-0.000217702,-0.000881533,0.001712132,,,
1779135574344025969,1779135574.343779038,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528939,-1.416785230,0.001004124,0.001360915,-0.000945073,-0.000339267,0.001360915,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574344525544,1779135574.343945764,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528939,-1.416785230,0.001004124,0.001360915,-0.000945073,-0.000339267,0.001360915,,0,
1779135574345119278,1779135574.344413833,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528939,-1.416785230,0.000966775,0.001387697,-0.000329531,-0.000908880,0.001387697,,,
1779135574353231350,1779135574.352932981,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528939,-1.416785230,0.000966775,0.001387697,-0.000329531,-0.000908880,0.001387697,,,
1779135574365122489,1779135574.364871126,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528940,-1.416797785,0.000596476,0.001436247,-0.000510954,-0.000307749,0.001436247,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574365642621,1779135574.365071293,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528940,-1.416797785,0.000596476,0.001436247,-0.000510954,-0.000307749,0.001436247,,0,
1779135574366237447,1779135574.365586364,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528940,-1.416797785,0.000557034,0.001451999,-0.000293677,-0.000473330,0.001451999,,,
1779135574375280298,1779135574.375003283,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528940,-1.416797785,0.000557034,0.001451999,-0.000293677,-0.000473330,0.001451999,,,
1779135574384128820,1779135574.383891966,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528940,-1.416805699,0.000773430,0.001068575,-0.000731892,-0.000250056,0.001068575,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574384647693,1779135574.384068944,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528940,-1.416805699,0.000773430,0.001068575,-0.000731892,-0.000250056,0.001068575,,0,
1779135574385245179,1779135574.384590452,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528940,-1.416805699,0.000744176,0.001089151,-0.000242323,-0.000703617,0.001089151,,,
1779135574394788053,1779135574.394496190,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528940,-1.416805699,0.000744176,0.001089151,-0.000242323,-0.000703617,0.001089151,,,
1779135574404906514,1779135574.404676995,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824427,-75.757528940,-1.416804360,0.000822039,0.001735721,-0.000781129,-0.000256094,0.001735721,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574405428907,1779135574.404849112,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824427,-75.757528940,-1.416804360,0.000822039,0.001735721,-0.000781129,-0.000256094,0.001735721,,0,
1779135574406021490,1779135574.405415344,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528940,-1.416804360,0.000774780,0.001757325,-0.000240385,-0.000736546,0.001757325,,,
1779135574413216276,1779135574.412918695,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824427,-75.757528940,-1.416804360,0.000774780,0.001757325,-0.000240385,-0.000736546,0.001757325,,,
1779135574425355654,1779135574.425125266,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528941,-1.416815880,0.000937499,0.001502961,-0.000800755,-0.000487540,0.001502961,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574425870143,1779135574.425297013,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528941,-1.416815880,0.000937499,0.001502961,-0.000800755,-0.000487540,0.001502961,,0,
1779135574426472522,1779135574.426063642,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528941,-1.416815880,0.000896130,0.001527988,-0.000474878,-0.000759960,0.001527988,,,
1779135574429943039,1779135574.429677625,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662828174,-75.757524184,33.583802083,0.000896130,0.001527988,-0.000474878,-0.000759960,0.001527988,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779135574430492024,1779135574.430108221,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662828174,-75.757524184,33.583802083,0.000885111,0.001350895,,,,187.166937021,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779135574433404147,1779135574.433119245,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662828174,-75.757524184,33.583802083,0.000896130,0.001527988,-0.000474878,-0.000759960,0.001527988,,,
1779135574444346023,1779135574.444112173,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528942,-1.416817337,0.000798521,0.001590742,-0.000797638,-0.000037553,0.001590742,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574444846415,1779135574.444288177,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528942,-1.416817337,0.000798521,0.001590742,-0.000797638,-0.000037553,0.001590742,,0,
1779135574445445639,1779135574.444798827,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528942,-1.416817337,0.000758723,0.001610104,-0.000023791,-0.000758350,0.001610104,,,
1779135574454318435,1779135574.454019484,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528942,-1.416817337,0.000758723,0.001610104,-0.000023791,-0.000758350,0.001610104,,,
1779135574464111870,1779135574.463867073,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528942,-1.416826808,0.000785070,0.001255206,-0.000785007,-0.000009946,0.001255206,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574464614676,1779135574.464049721,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528942,-1.416826808,0.000785070,0.001255206,-0.000785007,-0.000009946,0.001255206,,0,
1779135574465199962,1779135574.464540159,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528942,-1.416826808,0.000754102,0.001274051,-0.000000315,-0.000754102,0.001274051,,,
1779135574475406135,1779135574.475111562,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528942,-1.416826808,0.000754102,0.001274051,-0.000000315,-0.000754102,0.001274051,,,
1779135574485198643,1779135574.484945663,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528943,-1.416835479,0.000468902,0.001269105,-0.000468496,-0.000019502,0.001269105,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574485710534,1779135574.485143706,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528943,-1.416835479,0.000468902,0.001269105,-0.000468496,-0.000019502,0.001269105,,0,
1779135574486881130,1779135574.485637451,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528943,-1.416835479,0.000437351,0.001280320,-0.000007225,-0.000437291,0.001280320,,,
1779135574493699857,1779135574.493060000,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528943,-1.416835479,0.000437351,0.001280320,-0.000007225,-0.000437291,0.001280320,,,
1779135574504378241,1779135574.503879905,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528943,-1.416837715,0.000940529,0.001197275,-0.000709852,-0.000617013,0.001197275,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574505745642,1779135574.504068126,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528943,-1.416837715,0.000940529,0.001197275,-0.000709852,-0.000617013,0.001197275,,0,
1779135574506883558,1779135574.504577170,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528943,-1.416837715,0.000908448,0.001221795,-0.000607453,-0.000675485,0.001221795,,,
1779135574515115884,1779135574.514503704,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528943,-1.416837715,0.000908448,0.001221795,-0.000607453,-0.000675485,0.001221795,,,
1779135574526799506,1779135574.526304938,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528944,-1.416838869,0.000763303,0.001607772,-0.000745696,-0.000162999,0.001607772,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574528206685,1779135574.526472797,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528944,-1.416838869,0.000763303,0.001607772,-0.000745696,-0.000162999,0.001607772,,0,
1779135574529337767,1779135574.526998933,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528944,-1.416838869,0.000720487,0.001627410,-0.000148594,-0.000704997,0.001627410,,,
1779135574533424723,1779135574.532833242,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662828174,-75.757524186,33.583787239,0.000720487,0.001627410,-0.000148594,-0.000704997,0.001627410,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779135574534851231,1779135574.533821826,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.662828174,-75.757524186,33.583787239,0.000936508,0.001757686,,,,199.983036882,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779135574536431857,1779135574.534405094,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.662828174,-75.757524186,33.583787239,0.000720487,0.001627410,-0.000148594,-0.000704997,0.001627410,,,
1779135574545234393,1779135574.544715318,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528944,-1.416854560,0.000516123,0.001011907,-0.000512808,-0.000058405,0.001011907,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574546592573,1779135574.544883761,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528944,-1.416854560,0.000516123,0.001011907,-0.000512808,-0.000058405,0.001011907,,0,
1779135574547666886,1779135574.545430505,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528944,-1.416854560,0.000490058,0.001024784,-0.000049688,-0.000487532,0.001024784,,,
1779135574553612146,1779135574.552985311,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528944,-1.416854560,0.000490058,0.001024784,-0.000049688,-0.000487532,0.001024784,,,
1779135574564643771,1779135574.564143002,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528945,-1.416855508,0.000491271,0.001231020,-0.000410254,-0.000270258,0.001231020,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574566005226,1779135574.564319946,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528945,-1.416855508,0.000491271,0.001231020,-0.000410254,-0.000270258,0.001231020,,0,
1779135574567126319,1779135574.564835840,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528945,-1.416855508,0.000457604,0.001243928,-0.000257973,-0.000377957,0.001243928,,,
1779135574575539770,1779135574.574909734,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528945,-1.416855508,0.000457604,0.001243928,-0.000257973,-0.000377957,0.001243928,,,
1779135574584363440,1779135574.583836732,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824428,-75.757528945,-1.416863790,0.000537090,0.001347957,-0.000474607,-0.000251423,0.001347957,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574585719844,1779135574.584022387,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824428,-75.757528945,-1.416863790,0.000537090,0.001347957,-0.000474607,-0.000251423,0.001347957,,0,
1779135574586821977,1779135574.584520283,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528945,-1.416863790,0.000499968,0.001362162,-0.000238185,-0.000439586,0.001362162,,,
1779135574593603279,1779135574.592929346,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824428,-75.757528945,-1.416863790,0.000499968,0.001362162,-0.000238185,-0.000439586,0.001362162,,,
1779135574605384749,1779135574.604894046,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.662824429,-75.757528946,-1.416872201,0.000307869,0.001560935,-0.000205540,-0.000229209,0.001560935,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1779135574606769512,1779135574.605078131,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.662824429,-75.757528946,-1.416872201,0.000307869,0.001560935,-0.000205540,-0.000229209,0.001560935,,0,
1779135574607882335,1779135574.605610851,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.662824429,-75.757528946,-1.416872201,0.000268396,0.001568204,-0.000211207,-0.000165615,0.001568204,,,
