system_time_ns,ros_time_sec,sample_topic,position_source,speed_source,latitude_deg,longitude_deg,altitude_m,horizontal_speed_mps,vertical_speed_mps,north_velocity_mps,east_velocity_mps,up_velocity_mps,track_ground_deg,solution_status,position_or_velocity_type
1778765833667600258,1778765833.667331058,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007478,-1.883452698,0.000510961,-0.000711472,-0.000418611,0.000292994,-0.000711472,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833668255376,1778765833.667517097,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121160207,0.000510961,-0.000711472,-0.000418611,0.000292994,-0.000711472,,0,
1778765833686653050,1778765833.686367651,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883460149,0.000449167,-0.000811485,-0.000417227,0.000166353,-0.000811485,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833687318068,1778765833.686565170,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121160207,0.000449167,-0.000811485,-0.000417227,0.000166353,-0.000811485,,0,
1778765833708484703,1778765833.708202670,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007478,-1.883465288,0.000794669,-0.000657102,-0.000576925,0.000546494,-0.000657102,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833709155573,1778765833.708425150,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121160207,0.000794669,-0.000657102,-0.000576925,0.000546494,-0.000657102,,0,
1778765833715509550,1778765833.711907381,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/inspva,39.666697941,-75.757000394,33.078806043,0.000794669,-0.000657102,-0.000576925,0.000546494,-0.000657102,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765833716311837,1778765833.712356569,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.666697941,-75.757000394,33.078806043,0.001019424,-0.000705817,,,,149.166243563,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765833726703091,1778765833.726387093,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883469879,0.000725761,-0.000486918,-0.000660025,0.000301820,-0.000486918,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833727439387,1778765833.726597132,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121194720,0.000725761,-0.000486918,-0.000660025,0.000301820,-0.000486918,,0,
1778765833746768079,1778765833.746451550,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883477150,0.001065712,-0.000826123,-0.000882389,0.000597605,-0.000826123,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833747488677,1778765833.746643426,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121194720,0.001065712,-0.000826123,-0.000882389,0.000597605,-0.000826123,,0,
1778765833766938328,1778765833.766588747,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883480263,0.000902246,-0.000598693,-0.000754898,0.000494143,-0.000598693,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833767684156,1778765833.766797300,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121194720,0.000902246,-0.000598693,-0.000754898,0.000494143,-0.000598693,,0,
1778765833787655529,1778765833.787328393,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007478,-1.883484985,0.001122079,-0.000624903,-0.000874085,0.000703589,-0.000624903,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833788433164,1778765833.787523112,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121194720,0.001122079,-0.000624903,-0.000874085,0.000703589,-0.000624903,,0,
1778765833807378633,1778765833.806834011,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007478,-1.883487906,0.001015054,-0.000468823,-0.000899132,0.000471057,-0.000468823,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833808817213,1778765833.807049501,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121194720,0.001015054,-0.000468823,-0.000899132,0.000471057,-0.000468823,,0,
1778765833811845638,1778765833.811267873,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/inspva,39.666697941,-75.757000394,33.078779319,0.001015054,-0.000468823,-0.000899132,0.000471057,-0.000468823,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765833813379827,1778765833.811698949,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.666697941,-75.757000394,33.078779319,0.000986505,-0.000476897,,,,149.943888027,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765833827849003,1778765833.827318728,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007478,-1.883492770,0.001453650,-0.000585169,-0.001164884,0.000869566,-0.000585169,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833829331169,1778765833.827530387,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121221444,0.001453650,-0.000585169,-0.001164884,0.000869566,-0.000585169,,0,
1778765833846954173,1778765833.846415111,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007478,-1.883496146,0.001142962,-0.000455310,-0.000956043,0.000626373,-0.000455310,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833848437275,1778765833.846618730,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121221444,0.001142962,-0.000455310,-0.000956043,0.000626373,-0.000455310,,0,
1778765833868018134,1778765833.867478392,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883499018,0.001426738,-0.000474024,-0.001213740,0.000749945,-0.000474024,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833869483670,1778765833.867680385,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121221444,0.001426738,-0.000474024,-0.001213740,0.000749945,-0.000474024,,0,
1778765833886923271,1778765833.886381716,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883501030,0.001366271,-0.000429139,-0.000998265,0.000932826,-0.000429139,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833888385324,1778765833.886590399,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121221444,0.001366271,-0.000429139,-0.000998265,0.000932826,-0.000429139,,0,
1778765833906987992,1778765833.906446307,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883504323,0.001490668,-0.000474237,-0.001175021,0.000917288,-0.000474237,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833908456758,1778765833.906658639,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697941,-75.757000394,-1.121221444,0.001490668,-0.000474237,-0.001175021,0.000917288,-0.000474237,,0,
1778765833910718256,1778765833.910125880,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/inspva,39.666697940,-75.757000394,33.078770536,0.001490668,-0.000474237,-0.001175021,0.000917288,-0.000474237,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765833912273312,1778765833.910595599,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.666697940,-75.757000394,33.078770536,0.001381718,-0.000243205,,,,153.848386639,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765833926762244,1778765833.926007422,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883506375,0.001727664,-0.000492601,-0.001418715,0.000985936,-0.000492601,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833928309496,1778765833.926264735,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697940,-75.757000394,-1.121230227,0.001727664,-0.000492601,-0.001418715,0.000985936,-0.000492601,,0,
1778765833946888744,1778765833.946308722,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883506698,0.001699540,-0.000256984,-0.001452160,0.000882987,-0.000256984,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833948376820,1778765833.946557495,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697940,-75.757000394,-1.121230227,0.001699540,-0.000256984,-0.001452160,0.000882987,-0.000256984,,0,
1778765833966633242,1778765833.966014657,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883510437,0.001516838,-0.000387635,-0.001088473,0.001056420,-0.000387635,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833968192035,1778765833.966237370,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697940,-75.757000394,-1.121230227,0.001516838,-0.000387635,-0.001088473,0.001056420,-0.000387635,,0,
1778765833987100158,1778765833.986516620,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883512831,0.001544480,-0.000396273,-0.001089558,0.001094661,-0.000396273,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765833988573824,1778765833.986735452,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697940,-75.757000394,-1.121230227,0.001544480,-0.000396273,-0.001089558,0.001094661,-0.000396273,,0,
1778765834008221293,1778765834.007482055,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883514329,0.001492274,-0.000340614,-0.000947034,0.001153260,-0.000340614,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834009829766,1778765834.007742241,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666697940,-75.757000394,-1.121230227,0.001492274,-0.000340614,-0.000947034,0.001153260,-0.000340614,,0,
1778765834012819594,1778765834.011784324,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666697940,-75.757000394,-1.121230227,0.001501943,-0.000295072,0.001380780,0.000590997,-0.000295072,,,
1778765834016620044,1778765834.015887496,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666697940,-75.757000394,-1.121230227,0.001501943,-0.000295072,0.001380780,0.000590997,-0.000295072,,,
1778765834024467033,1778765834.023736284,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.666697940,-75.757000393,33.078746923,0.001501943,-0.000295072,0.001380780,0.000590997,-0.000295072,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765834026435542,1778765834.024083491,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.666697940,-75.757000393,33.078746923,0.001557950,-0.000447329,,,,121.939097489,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765834028281853,1778765834.026342665,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883515974,0.001268255,-0.000200177,-0.000852922,0.000938613,-0.000200177,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834039138752,1778765834.026543278,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883515974,0.001268255,-0.000200177,-0.000852922,0.000938613,-0.000200177,,0,
1778765834040708691,1778765834.027391283,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883515974,0.001273562,-0.000163041,0.001195047,0.000440252,-0.000163041,,,
1778765834042537010,1778765834.035650924,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883515974,0.001273562,-0.000163041,0.001195047,0.000440252,-0.000163041,,,
1778765834047124241,1778765834.046431546,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883512905,0.001408259,-0.000113572,-0.000906901,0.001077369,-0.000113572,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834048713300,1778765834.046649569,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883512905,0.001408259,-0.000113572,-0.000906901,0.001077369,-0.000113572,,0,
1778765834050048160,1778765834.047310680,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883512905,0.001411039,-0.000071137,0.001305673,0.000535025,-0.000071137,,,
1778765834056655779,1778765834.055840288,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883512905,0.001411039,-0.000071137,0.001305673,0.000535025,-0.000071137,,,
1778765834067689257,1778765834.067019256,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883514100,0.000914053,-0.000191028,-0.000581189,0.000705487,-0.000191028,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834069322243,1778765834.067245065,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883514100,0.000914053,-0.000191028,-0.000581189,0.000705487,-0.000191028,,0,
1778765834070636822,1778765834.067906656,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883514100,0.000919436,-0.000163163,0.000845985,0.000360100,-0.000163163,,,
1778765834076460001,1778765834.075657213,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883514100,0.000919436,-0.000163163,0.000845985,0.000360100,-0.000163163,,,
1778765834086755120,1778765834.086113336,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883518578,0.001254825,-0.000332654,-0.000791955,0.000973342,-0.000332654,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834088396296,1778765834.086324555,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699501,-75.757007478,-1.883518578,0.001254825,-0.000332654,-0.000791955,0.000973342,-0.000332654,,0,
1778765834089712709,1778765834.086950890,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883518578,0.001264400,-0.000294175,0.001159733,0.000503711,-0.000294175,,,
1778765834096346279,1778765834.095553704,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699501,-75.757007478,-1.883518578,0.001264400,-0.000294175,0.001159733,0.000503711,-0.000294175,,,
1778765834107289240,1778765834.106585302,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883517948,0.001062893,0.000003205,-0.000605383,0.000873643,0.000003205,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834109019319,1778765834.106889971,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883517948,0.001062893,0.000003205,-0.000605383,0.000873643,0.000003205,,0,
1778765834110684807,1778765834.107629229,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883517948,0.001062240,0.000037372,0.000941855,0.000491187,0.000037372,,,
1778765834112428730,1778765834.110184449,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.666697941,-75.757000394,33.078768113,0.001062240,0.000037372,0.000941855,0.000491187,0.000037372,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765834113615170,1778765834.110710387,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.666697941,-75.757000394,33.078768113,0.001281307,-0.000122692,,,,131.257942770,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765834116241760,1778765834.115509338,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.666697941,-75.757000394,33.078768113,0.001062240,0.000037372,0.000941855,0.000491187,0.000037372,,,
1778765834126714235,1778765834.126064831,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883523497,0.001192473,-0.000257385,-0.000785903,0.000896855,-0.000257385,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834128434618,1778765834.126279236,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883523497,0.001192473,-0.000257385,-0.000785903,0.000896855,-0.000257385,,0,
1778765834129904294,1778765834.126897972,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883523497,0.001199588,-0.000221871,0.001117405,0.000436370,-0.000221871,,,
1778765834136239164,1778765834.135469956,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883523497,0.001199588,-0.000221871,0.001117405,0.000436370,-0.000221871,,,
1778765834147040136,1778765834.146344408,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883523980,0.001122295,-0.000034736,-0.000569913,0.000966822,-0.000034736,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834148661035,1778765834.146550643,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883523980,0.001122295,-0.000034736,-0.000569913,0.000966822,-0.000034736,,0,
1778765834150024978,1778765834.147162115,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883523980,0.001122828,0.000002967,0.000954477,0.000591369,0.000002967,,,
1778765834156982776,1778765834.156170062,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883523980,0.001122828,0.000002967,0.000954477,0.000591369,0.000002967,,,
1778765834166662371,1778765834.166025072,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883529715,0.001077295,-0.000224063,-0.000635131,0.000870157,-0.000224063,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834168509440,1778765834.166259875,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007479,-1.883529715,0.001077295,-0.000224063,-0.000635131,0.000870157,-0.000224063,,0,
1778765834170139048,1778765834.166811977,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883529715,0.001083854,-0.000189814,0.000970894,0.000481772,-0.000189814,,,
1778765834176078026,1778765834.175314175,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007479,-1.883529715,0.001083854,-0.000189814,0.000970894,0.000481772,-0.000189814,,,
1778765834187094921,1778765834.186400539,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007480,-1.883532965,0.001264898,-0.000322907,-0.000815467,0.000966944,-0.000322907,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834188700810,1778765834.186596852,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007480,-1.883532965,0.001264898,-0.000322907,-0.000815467,0.000966944,-0.000322907,,0,
1778765834190075056,1778765834.187207237,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007480,-1.883532965,0.001274056,-0.000284637,0.001177394,0.000486787,-0.000284637,,,
1778765834196230010,1778765834.195457115,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007480,-1.883532965,0.001274056,-0.000284637,0.001177394,0.000486787,-0.000284637,,,
1778765834206922239,1778765834.206243321,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007480,-1.883533224,0.001158204,-0.000052014,-0.000806812,0.000830958,-0.000052014,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834208555841,1778765834.206464430,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007480,-1.883533224,0.001158204,-0.000052014,-0.000806812,0.000830958,-0.000052014,,0,
1778765834209924241,1778765834.207086062,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007480,-1.883533224,0.001159213,-0.000019137,0.001101387,0.000361554,-0.000019137,,,
1778765834211738049,1778765834.209719468,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.666697941,-75.757000395,33.078747452,0.001159213,-0.000019137,0.001101387,0.000361554,-0.000019137,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765834212940193,1778765834.210520572,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.666697941,-75.757000395,33.078747452,0.001308647,-0.000259039,,,,119.876528169,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1778765834216082818,1778765834.215341803,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.666697941,-75.757000395,33.078747452,0.001159213,-0.000019137,0.001101387,0.000361554,-0.000019137,,,
1778765834227111842,1778765834.226406338,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699502,-75.757007480,-1.883534921,0.001235756,-0.000205599,-0.000657945,0.001046040,-0.000205599,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834228779098,1778765834.226646463,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699502,-75.757007480,-1.883534921,0.001235756,-0.000205599,-0.000657945,0.001046040,-0.000205599,,0,
1778765834230390103,1778765834.227243546,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007480,-1.883534921,0.001241878,-0.000164625,0.001072477,0.000626143,-0.000164625,,,
1778765834236203755,1778765834.235427097,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699502,-75.757007480,-1.883534921,0.001241878,-0.000164625,0.001072477,0.000626143,-0.000164625,,,
1778765834246661748,1778765834.245884190,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699503,-75.757007480,-1.883535856,0.001042295,-0.000074030,-0.000657736,0.000808556,-0.000074030,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
1778765834248320793,1778765834.246101009,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.666699503,-75.757007480,-1.883535856,0.001042295,-0.000074030,-0.000657736,0.000808556,-0.000074030,,0,
1778765834249639950,1778765834.246713774,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699503,-75.757007480,-1.883535856,0.001044068,-0.000042203,0.000959424,0.000411806,-0.000042203,,,
1778765834256926711,1778765834.256137573,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.666699503,-75.757007480,-1.883535856,0.001044068,-0.000042203,0.000959424,0.000411806,-0.000042203,,,
1778765834267096287,1778765834.266356953,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,39.666699503,-75.757007481,-1.883535545,0.001282557,-0.000006914,-0.000714911,0.001064827,-0.000006914,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=3),
